companyCode,companyName,sapDocNo,reference,sapDocType,bussinessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,InvSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalInd,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata BlueScope Steel Ltd,100058186,,AB,1101,2019,4,7/31/2019,7/31/2019,941711,941711,INR,941711,INR,0,0,941711,0,0,306263,Tata Steel limited ( CRC ),,,,100058186,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100058186,7/31/2019,8/1/2019,4:11:06 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100057912,,AB,1101,2019,4,7/31/2019,7/31/2019,1515260.96,1515260.96,INR,1515260.96,INR,0,0,1515260.96,0,0,318999,Tata Steel Limited,,SI1901100018,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,8/31/2019,7/31/2019,4:47:16 PM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100057890,,AB,1108,2019,4,7/31/2019,7/31/2019,9193,9193,INR,9193,INR,0,0,9193,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100012,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,7/31/2019,2:55:48 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057912,,AB,1101,2019,4,7/31/2019,7/31/2019,7634994.63,7634994.63,INR,7634994.63,INR,0,0,7634994.63,0,0,318999,Tata Steel Limited,,,,100057912,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100057912,7/31/2019,7/31/2019,4:47:16 PM,0,0,,,14
1000,Tata BlueScope Steel Ltd,100123318,,AB,1106,2019,6,9/30/2019,9/30/2019,1246952.8,1246952.8,INR,1246952.8,INR,0,0,1246952.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100123318,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100123318,9/30/2019,10/1/2019,2:02:01 PM,0,0,,,8
1000,Tata BlueScope Steel Ltd,100081965,,AB,1109,2019,5,8/31/2019,8/31/2019,5393,5393,INR,5393,INR,0,0,5393,0,0,304431,Tata Steel Limited (Tubes Division),,TDS SI1904100012,,2247,,4700066177/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100172891,11/30/2019,9/2/2019,6:32:29 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,1400003823,,DZ,1101,2019,4,7/10/2019,7/10/2019,-2222150.64,-2222150.64,INR,-2222150.64,INR,0,0,-2222150.64,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36701907106472|HDFCR52019071,IL36701907106472|HDFCR520,1400003823,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100057890,7/31/2019,7/12/2019,4:30:50 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100057907,,AB,1106,2019,4,7/31/2019,7/31/2019,380140.76,380140.76,INR,380140.76,INR,0,0,380140.76,0,0,305576,Tata Steel Ltd.,,,,100057907,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100057907,7/31/2019,7/31/2019,3:57:20 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100122987,,AB,1109,2019,6,9/30/2019,9/30/2019,446040,446040,INR,446040,INR,0,0,446040,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100040,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173530,11/30/2019,10/1/2019,11:33:24 AM,0,0,,,6
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,2019,4,7/31/2019,7/31/2019,362094.8,362094.8,INR,362094.8,INR,0,0,362094.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100024,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100078765,8/29/2019,8/1/2019,4:43:44 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,104424,CI1901101130,RV,1101,2019,4,7/11/2019,7/11/2019,567641.19,481051.83,INR,567641.19,INR,0,86589.36,481051.83,0,0,318999,Tata Steel Limited,,,,104424,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,7/31/2019,7/11/2019,12:08:49 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100081978,,AB,1106,2019,5,8/31/2019,8/31/2019,-112395.64,-112395.64,INR,-112395.64,INR,-112395.64,0,-112395.64,0,0,309085,TATA STEEL LIMITED,,HDFCR52015093006260723 dt 30.09.2015 FREIGHT,,100081978,,,,310300,Customer - Advance against Sale,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,19,H,A,,,,9/2/2019,6:53:11 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,114012,95004897,RV,1109,2019,12,3/16/2020,3/16/2020,361257,306150,INR,361257,INR,0,55107,306150,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2525,,SI1904100062,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,,,3/16/2020,1:13:00 PM,0,0,,0,1
1000,Tata BlueScope Steel Ltd,104182,CI1901101063,RV,1101,2019,4,7/3/2019,7/3/2019,287552.85,243688.87,INR,287552.85,INR,0,43863.98,243688.87,0,0,318999,Tata Steel Limited,,,,104182,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,7/31/2019,7/3/2019,2:49:35 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000229,TRF ENTRY,DA,1106,2019,6,9/30/2019,9/30/2019,1246952.8,1246952.8,INR,1246952.8,INR,1246952.8,0,1246952.8,0,0,305576,Tata Steel Ltd.,,Trf to 312193,Trf Entry,1600000229,,,,110000,Customer - Domestic,312193,Tata Steel Limited ( Kalinganagar),,312193,Tata Steel Limited ( Kalinganagar),0,4,S,,,100123319,9/30/2019,10/1/2019,1:39:11 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100081965,,AB,1109,2019,5,8/31/2019,8/31/2019,167714.46,167714.46,INR,167714.46,INR,0,0,167714.46,0,0,304431,Tata Steel Limited (Tubes Division),,SI1904100031,,2447,,4700074501/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100141416,10/28/2019,9/2/2019,6:32:29 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100078340,IL36701908223353,SA,1106,2019,5,8/22/2019,8/22/2019,-2478000,-2478000,INR,-2478000,INR,-2478000,0,-2478000,0,0,309728,Tata Steel Ltd - Growth Shop,,IL36701908223353|HDFCR52019082292309313,IL36701908223353|HDFCR520,100078340,,,,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100081981,8/31/2019,8/29/2019,10:24:10 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100081995,,AB,1108,2019,5,8/31/2019,8/31/2019,-4288700.4,-4288700.4,INR,-4288700.4,INR,0,0,-4288700.4,0,0,312948,"Tata Steel Limited, �Wire Division",,,,100081995,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100081995,8/31/2019,9/2/2019,7:13:18 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100511,CI1904100261,RV,1109,2019,1,4/17/2019,4/17/2019,2354996.8,1995760,INR,2354996.8,INR,0,359236.8,1995760,0,0,305576,Tata Steel Ltd.,,,,57637,,4404331996,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100004317,4/28/2019,4/17/2019,6:06:07 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057912,,AB,1108,2019,4,7/31/2019,7/31/2019,-1783508.37,-1783508.37,INR,-1783508.37,INR,0,0,-1783508.37,0,0,318999,Tata Steel Limited,,,,100057912,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057912,7/31/2019,7/31/2019,4:47:16 PM,0,0,,,12
1000,Tata BlueScope Steel Ltd,100078340,IL36701908223353,SA,1106,2019,5,8/22/2019,8/22/2019,-1515173.12,-1515173.12,INR,-1515173.12,INR,-1515173.12,0,-1515173.12,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36701908223353|HDFCR52019082292309313,IL36701908223353|HDFCR520,100078340,,,,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100078765,8/29/2019,8/29/2019,10:24:10 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100919,CI1904100505,RV,1109,2019,1,4/27/2019,4/27/2019,1301599,1103050,INR,1301599,INR,0,198549,1103050,0,0,305576,Tata Steel Ltd.,,,,58180,,4404444838/902,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100004317,4/28/2019,4/27/2019,3:50:37 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100122987,,AB,1109,2019,6,9/30/2019,9/30/2019,452671.6,452671.6,INR,452671.6,INR,0,0,452671.6,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100039,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173530,11/30/2019,10/1/2019,11:33:24 AM,0,0,,,5
1000,Tata BlueScope Steel Ltd,1400004573,,DZ,1106,2019,4,7/26/2019,7/26/2019,-774670,-774670,INR,-774670,INR,0,0,-774670,0,0,305576,Tata Steel Ltd.,,IL36701907263032|HDFCR52019072,IL36701907263032|HDFCR520,1400004573,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100058185,7/31/2019,7/31/2019,5:34:01 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,101081,CI1904100570,RV,1109,2019,1,4/29/2019,4/29/2019,464802,393900,INR,464802,INR,0,70902,393900,0,0,305576,Tata Steel Ltd.,,,,58234,,4404452217/902,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100005090,4/30/2019,4/29/2019,9:24:02 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,101077,SI1904100008,RV,1109,2019,1,4/29/2019,4/29/2019,422145,357750,INR,422145,INR,0,64395,357750,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100005107,4/30/2019,4/29/2019,7:44:52 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100081965,,AB,1101,2019,5,8/31/2019,8/31/2019,312778.66,312778.66,INR,312778.66,INR,0,0,312778.66,0,0,304431,Tata Steel Limited (Tubes Division),,,,100081965,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100081965,8/31/2019,9/2/2019,6:32:29 AM,0,0,,,5
1000,Tata BlueScope Steel Ltd,100055938,,AB,1106,2019,4,7/25/2019,7/25/2019,3143638,3143638,INR,3143638,INR,0,0,3143638,0,0,305576,Tata Steel Ltd.,,,,100055938,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055938,7/25/2019,7/25/2019,3:18:55 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100122987,,AB,1109,2019,6,9/30/2019,9/30/2019,564453,564453,INR,564453,INR,0,0,564453,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100037,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173530,11/30/2019,10/1/2019,11:33:24 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,101952,CI1904101057,RV,1109,2019,2,5/22/2019,5/22/2019,2964560.26,2512339.2,INR,2964560.26,INR,0,452221.06,2512339.2,0,0,313029,Tata Steel Limited,,,,58552,,2100552074/053,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100020154,5/26/2019,5/22/2019,4:08:35 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,2019,4,7/31/2019,7/31/2019,-1718091.8,-1718091.8,INR,-1718091.8,INR,0,0,-1718091.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100057890,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057890,7/31/2019,7/31/2019,2:55:48 PM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100122444,,AB,1106,2019,6,9/30/2019,9/30/2019,5496781.8,5496781.8,INR,5496781.8,INR,0,0,5496781.8,0,0,305576,Tata Steel Ltd.,,,,100122444,,,,310300,Customer - Advance against Sale,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,9,S,A,,100122444,9/30/2019,10/1/2019,10:51:45 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,104208,CI1901101069,RV,1101,2019,4,7/4/2019,7/4/2019,620375.19,525741.71,INR,620375.19,INR,0,94633.48,525741.71,0,0,318999,Tata Steel Limited,,,,104208,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,7/31/2019,7/4/2019,1:37:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,104164,CI1901101056,RV,1101,2019,4,7/2/2019,7/2/2019,350053.68,296655.66,INR,350053.68,INR,0,53398.02,296655.66,0,0,318999,Tata Steel Limited,,,,104164,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,7/31/2019,7/2/2019,6:30:58 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100076082,,AB,1109,2019,5,8/26/2019,8/26/2019,506582.87,506582.87,INR,506582.87,INR,0,0,506582.87,0,0,313029,Tata Steel Limited,,CI1904102989,,60384,,2100570955/053,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100162620,11/23/2019,8/26/2019,6:17:39 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100055938,,AB,1109,2019,4,7/25/2019,7/25/2019,-3143638,-3143638,INR,-3143638,INR,0,0,-3143638,0,0,305576,Tata Steel Ltd.,,,,100055938,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100055938,7/25/2019,7/25/2019,3:18:55 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100116355,,AB,1109,2019,6,9/30/2019,9/30/2019,-1268452.8,-1268452.8,INR,-1268452.8,INR,0,0,-1268452.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100116355,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100116355,9/30/2019,9/30/2019,5:23:19 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100122987,,AB,1109,2019,6,9/30/2019,9/30/2019,431124.8,431124.8,INR,431124.8,INR,0,0,431124.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100036,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173530,11/30/2019,10/1/2019,11:33:24 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,2019,4,7/31/2019,7/31/2019,7853.54,7853.54,INR,7853.54,INR,0,0,7853.54,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100019,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,8/1/2019,1:50:32 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100055939,,AB,1106,2019,4,7/25/2019,7/25/2019,73056,73056,INR,73056,INR,0,0,73056,0,0,306263,Tata Steel limited ( CRC ),,,,100055939,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055939,7/25/2019,7/25/2019,3:19:45 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,101953,CI1904101058,RV,1109,2019,2,5/22/2019,5/22/2019,3178667.39,2693785.92,INR,3178667.39,INR,0,484881.47,2693785.92,0,0,313029,Tata Steel Limited,,,,58552,,2100552074/053,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100020154,5/26/2019,5/22/2019,4:09:28 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,102087,CI1904101125,RV,1109,2019,2,5/24/2019,5/24/2019,254204.56,215427.6,INR,254204.56,INR,0,38776.96,215427.6,0,0,307259,Tata Steel Limited,,,,58610,,4404497825/961,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100020125,5/26/2019,5/24/2019,6:18:56 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,2019,4,7/31/2019,7/31/2019,6917,6917,INR,6917,INR,0,0,6917,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100014,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,7/31/2019,2:55:48 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100082479,,AB,1101,2019,5,8/31/2019,8/31/2019,1293515.44,1293515.44,INR,1293515.44,INR,0,0,1293515.44,0,0,318999,Tata Steel Limited,,SI1901100029,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100143952,10/31/2019,9/3/2019,5:43:10 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100058186,,AB,1108,2019,4,7/31/2019,7/31/2019,0.43,0.43,INR,0.43,INR,0,0,0.43,0,0,306263,Tata Steel limited ( CRC ),,,,58912,,2300051572/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100113124,9/24/2019,8/1/2019,4:11:06 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,2019,4,7/31/2019,7/31/2019,7336,7336,INR,7336,INR,0,0,7336,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100017,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,7/31/2019,2:55:48 PM,0,0,,,5
1000,Tata BlueScope Steel Ltd,1400004542,,DZ,1106,2019,4,7/30/2019,7/30/2019,-2354996.8,-2354996.8,INR,-2354996.8,INR,0,0,-2354996.8,0,0,305576,Tata Steel Ltd.,,IL36701907303164|HDFCR52019073,IL36701907303164|HDFCR520,1400004542,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100057905,7/31/2019,7/31/2019,11:56:15 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100081965,,AB,1109,2019,5,8/31/2019,8/31/2019,120513.88,120513.88,INR,120513.88,INR,0,0,120513.88,0,0,304431,Tata Steel Limited (Tubes Division),,SI1904100032,,2447,,4700074501/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100141416,10/28/2019,9/2/2019,6:32:29 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100078765,,AB,1109,2019,5,8/29/2019,8/29/2019,9129,9129,INR,9129,INR,0,0,9129,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100025,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,8/29/2019,4:52:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100081965,,AB,1109,2019,5,8/31/2019,8/31/2019,-606400,-606400,INR,-606400,INR,0,0,-606400,0,0,304431,Tata Steel Limited (Tubes Division),,,,100081965,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100081965,8/31/2019,9/2/2019,6:32:29 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,2019,4,7/31/2019,7/31/2019,5838.06,5838.06,INR,5838.06,INR,0,0,5838.06,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100021,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,8/1/2019,1:50:32 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,102088,CI1904101126,RV,1109,2019,2,5/24/2019,5/24/2019,125936.2,106725.6,INR,125936.2,INR,0,19210.6,106725.6,0,0,307259,Tata Steel Limited,,,,58619,,4404264655/961,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100020125,5/26/2019,5/24/2019,6:20:12 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100123262,,AB,1109,2019,6,9/30/2019,9/30/2019,394545.42,394545.42,INR,394545.42,INR,0,0,394545.42,0,0,315113,Tata Steel Limited,,CI1904103682,,60728,,3700796951/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/1/2019,11:50:52 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100058213,,AB,1108,2019,4,7/31/2019,7/31/2019,329886.08,329886.08,INR,329886.08,INR,0,0,329886.08,0,0,312948,"Tata Steel Limited, �Wire Division",,CI1901100358,,58353,,2100560010/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100081995,8/31/2019,8/1/2019,4:51:17 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100116355,,AB,1109,2019,6,9/30/2019,9/30/2019,623571,623571,INR,623571,INR,0,0,623571,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100033,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100123318,9/30/2019,9/30/2019,5:23:19 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100074926,,AB,1109,2019,5,8/24/2019,8/24/2019,22656,22656,INR,22656,INR,0,0,22656,0,0,304431,Tata Steel Limited (Tubes Division),,SI1904100026,,2417,,3000123132/554,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100123327,9/30/2019,8/24/2019,1:23:14 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,103151,CI1904101582,RV,1109,2019,3,6/14/2019,6/14/2019,774670,656500,INR,774670,INR,0,118170,656500,0,0,305576,Tata Steel Ltd.,,,,58627,,4404276998/902,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039078,6/28/2019,6/14/2019,3:09:15 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100081967,,AB,1109,2019,5,8/31/2019,8/31/2019,-4249829,-4249829,INR,-4249829,INR,0,0,-4249829,0,0,305576,Tata Steel Ltd.,,,,100081967,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100081967,8/31/2019,9/2/2019,6:37:29 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100057890,,AB,1108,2019,4,7/31/2019,7/31/2019,-542372.84,-542372.84,INR,-542372.84,INR,0,0,-542372.84,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100057890,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057890,7/31/2019,7/31/2019,2:55:48 PM,0,0,,,6
1000,Tata BlueScope Steel Ltd,100055942,,AB,1109,2019,4,7/25/2019,7/25/2019,-254204.56,-254204.56,INR,-254204.56,INR,0,0,-254204.56,0,0,307259,Tata Steel Limited,,,,100055942,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100055942,7/25/2019,7/25/2019,3:22:37 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058463,,AB,1101,2019,4,7/31/2019,7/31/2019,1618949.46,1618949.46,INR,1618949.46,INR,0,0,1618949.46,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100058463,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100058463,7/31/2019,8/1/2019,1:50:32 PM,0,0,,,6
1000,Tata BlueScope Steel Ltd,100078765,,AB,1109,2019,5,8/29/2019,8/29/2019,7295,7295,INR,7295,INR,0,0,7295,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100030,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,11/30/2019,8/29/2019,4:52:05 PM,0,0,,,3
