Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line
1000,Tata BlueScope Steel Ltd,100229128,,AB,1106,,2019,10,26/01/2020,26/01/2020,"2,55,509.38 ",INR,255509.38,INR,0,0,255509.38,0,0,310187,M/s Tata Steel Ltd,,,,100229128,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229128,26/01/2020,26/01/2020,0.552847222222222,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229154,,AB,1106,,2019,10,26/01/2020,26/01/2020,"3,84,680.00 ",INR,384680,INR,0,0,384680,0,0,313029,Tata Steel Limited,,,,100229154,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229154,26/01/2020,26/01/2020,0.564652777777778,0,0,,,4
1000,Tata BlueScope Steel Ltd,100229130,,AB,1109,,2019,10,26/01/2020,26/01/2020,"(46,90,414.33)",INR,-4690414.33,INR,0,0,-4690414.33,0,0,311155,Tata steel (Engineering Services),,,,100229130,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229130,26/01/2020,26/01/2020,0.555729166666667,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229118,,AB,1109,,2019,10,26/01/2020,26/01/2020,"(19,70,625.31)",INR,-1970625.31,INR,0,0,-1970625.31,0,0,307259,Tata Steel Limited,,,,100229118,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100229118,26/01/2020,26/01/2020,0.547881944444444,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229115,,AB,1106,,2019,10,26/01/2020,26/01/2020,"89,05,595.55 ",INR,8905595.55,INR,0,0,8905595.55,0,0,305576,Tata Steel Ltd.,,,,100229115,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229115,26/01/2020,26/01/2020,0.54568287037037,0,0,,,5
1000,Tata BlueScope Steel Ltd,100229128,,AB,1109,,2019,10,26/01/2020,26/01/2020,"(2,55,509.38)",INR,-255509.38,INR,0,0,-255509.38,0,0,310187,M/s Tata Steel Ltd,,,,100229128,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100229128,26/01/2020,26/01/2020,0.552847222222222,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229118,,AB,1106,,2019,10,26/01/2020,26/01/2020,"19,70,625.31 ",INR,1970625.31,INR,0,0,1970625.31,0,0,307259,Tata Steel Limited,,,,100229118,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229118,26/01/2020,26/01/2020,0.547881944444444,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229124,,AB,1109,,2019,10,26/01/2020,26/01/2020,"(7,81,093.90)",INR,-781093.9,INR,0,0,-781093.9,0,0,309728,Tata Steel Ltd - Growth Shop,,,,100229124,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229124,26/01/2020,26/01/2020,0.5525,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229154,,AB,1108,,2019,10,26/01/2020,26/01/2020,"(6,73,505.06)",INR,-673505.06,INR,0,0,-673505.06,0,0,313029,Tata Steel Limited,,,,100229154,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229154,26/01/2020,26/01/2020,0.564652777777778,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229115,,AB,1109,,2019,10,26/01/2020,26/01/2020,"18,45,641.06 ",INR,1845641.06,INR,0,0,1845641.06,0,0,305576,Tata Steel Ltd.,,CI1904106070,,62122,,2100560076/901,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,26/01/2020,0.54568287037037,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229115,,AB,1109,,2019,10,26/01/2020,26/01/2020,"(1,22,84,523.03)",INR,-12284523.03,INR,0,0,-12284523.03,0,0,305576,Tata Steel Ltd.,,,,100229115,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229115,26/01/2020,26/01/2020,0.54568287037037,0,0,,,4
1000,Tata BlueScope Steel Ltd,100229537,,AB,1109,,2019,10,27/01/2020,27/01/2020,469.88 ,INR,469.88,INR,0,0,469.88,0,0,315113,Tata Steel Limited,,Short payment CI1904103682,,60728,,3700796951/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,27/01/2020,0.288831018518518,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229537,,AB,1109,,2019,10,27/01/2020,27/01/2020,"(17,04,373.96)",INR,-1704373.96,INR,0,0,-1704373.96,0,0,315113,Tata Steel Limited,,,,100229537,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229537,27/01/2020,27/01/2020,0.288831018518518,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229537,,AB,1106,,2019,10,27/01/2020,27/01/2020,"17,03,903.64 ",INR,1703903.64,INR,0,0,1703903.64,0,0,315113,Tata Steel Limited,,,,100229537,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229537,27/01/2020,27/01/2020,0.288831018518518,0,0,,,4
1000,Tata BlueScope Steel Ltd,100229537,,AB,1101,,2019,10,27/01/2020,27/01/2020,0.44 ,INR,0.44,INR,0,0,0.44,0,0,315113,Tata Steel Limited,,,,100229537,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229537,27/01/2020,27/01/2020,0.288831018518518,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231547,,AB,1101,,2019,10,29/01/2020,29/01/2020,"(58,51,979.36)",INR,-5851979.36,INR,0,0,-5851979.36,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231547,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231547,29/01/2020,29/01/2020,0.26912037037037,0,0,,,5
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"(15,31,386.37)",INR,-1531386.37,INR,0,0,-1531386.37,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231557,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231557,29/01/2020,29/01/2020,0.289224537037037,0,0,,,15
1000,Tata BlueScope Steel Ltd,100231550,,AB,1109,,2019,10,29/01/2020,29/01/2020,683.20 ,INR,683.2,INR,0,0,683.2,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100043,,2495,,4200001545/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.282858796296296,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231551,,AB,1108,,2019,10,29/01/2020,29/01/2020,"(17,84,213.22)",INR,-1784213.22,INR,0,0,-1784213.22,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231551,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231551,29/01/2020,29/01/2020,0.28443287037037,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231548,,AB,1108,,2019,10,29/01/2020,29/01/2020,"(1,00,717.43)",INR,-100717.43,INR,0,0,-100717.43,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231548,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231548,29/01/2020,29/01/2020,0.274976851851852,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231547,,AB,1108,,2019,10,29/01/2020,29/01/2020,"18,796.43 ",INR,18796.43,INR,0,0,18796.43,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100052,,2491,,3800013971/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.26912037037037,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231551,,AB,1109,,2019,10,29/01/2020,29/01/2020,0.47 ,INR,0.47,INR,0,0,0.47,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,55901,,2300049475/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.28443287037037,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231547,,AB,1101,,2019,10,29/01/2020,29/01/2020,"1,03,19,736.12 ",INR,10319736.12,INR,0,0,10319736.12,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231547,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231547,29/01/2020,29/01/2020,0.26912037037037,0,0,,,8
1000,Tata BlueScope Steel Ltd,100231547,,AB,1106,,2019,10,29/01/2020,29/01/2020,"91,710.00 ",INR,91710,INR,0,0,91710,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231547,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100231547,29/01/2020,29/01/2020,0.26912037037037,0,0,,,6
1000,Tata BlueScope Steel Ltd,100231548,,AB,1106,,2019,10,29/01/2020,29/01/2020,"94,059.56 ",INR,94059.56,INR,0,0,94059.56,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231548,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231548,29/01/2020,29/01/2020,0.274976851851852,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"3,67,622.63 ",INR,367622.63,INR,0,0,367622.63,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103297,,62397,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,12
1000,Tata BlueScope Steel Ltd,100231549,,AB,1108,,2019,10,29/01/2020,29/01/2020,"(1,74,427.12)",INR,-174427.12,INR,0,0,-174427.12,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231549,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231549,29/01/2020,29/01/2020,0.27931712962963,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"2,20,950.37 ",INR,220950.37,INR,0,0,220950.37,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103288,,62198,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"14,383.92 ",INR,14383.92,INR,0,0,14383.92,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103293,,62395,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,8
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"13,502.53 ",INR,13502.53,INR,0,0,13502.53,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103290,,62200,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,5
1000,Tata BlueScope Steel Ltd,100231547,,AB,1108,,2019,10,29/01/2020,29/01/2020,"10,738.00 ",INR,10738,INR,0,0,10738,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100032,,2460,,3800014628/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.26912037037037,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231551,,AB,1109,,2019,10,29/01/2020,29/01/2020,(0.32),INR,-0.32,INR,0,0,-0.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231551,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231551,29/01/2020,29/01/2020,0.28443287037037,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231548,,AB,1109,,2019,10,29/01/2020,29/01/2020,"5,036.00 ",INR,5036,INR,0,0,5036,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231548,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100231548,29/01/2020,29/01/2020,0.274976851851852,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231550,,AB,1109,,2019,10,29/01/2020,29/01/2020,"2,120.00 ",INR,2120,INR,0,0,2120,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231550,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100231550,29/01/2020,29/01/2020,0.282858796296296,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"49,744.32 ",INR,49744.32,INR,0,0,49744.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103289,,62199,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"1,41,275.56 ",INR,141275.56,INR,0,0,141275.56,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103292,,62394,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,7
1000,Tata BlueScope Steel Ltd,100231547,,AB,1101,,2019,10,29/01/2020,29/01/2020,"99,186.00 ",INR,99186,INR,0,0,99186,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100010,,1414,,3800008314/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.26912037037037,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"76,348.45 ",INR,76348.45,INR,0,0,76348.45,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103287,,62196,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231549,,AB,1106,,2019,10,29/01/2020,29/01/2020,"1,62,896.77 ",INR,162896.77,INR,0,0,162896.77,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231549,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231549,29/01/2020,29/01/2020,0.27931712962963,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"49,689.89 ",INR,49689.89,INR,0,0,49689.89,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103296,,62397,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,11
1000,Tata BlueScope Steel Ltd,100231550,,AB,1109,,2019,10,29/01/2020,29/01/2020,"(42,404.10)",INR,-42404.1,INR,0,0,-42404.1,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231550,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231550,29/01/2020,29/01/2020,0.282858796296296,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231549,,AB,1108,,2019,10,29/01/2020,29/01/2020,"2,809.35 ",INR,2809.35,INR,0,0,2809.35,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100054,,2460,,3800014628/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.27931712962963,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231547,,AB,1108,,2019,10,29/01/2020,29/01/2020,"49,207.00 ",INR,49207,INR,0,0,49207,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100011,,1808,,3800010617,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.26912037037037,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231548,,AB,1108,,2019,10,29/01/2020,29/01/2020,"1,621.87 ",INR,1621.87,INR,0,0,1621.87,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100041,,2457,,3800014767/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.274976851851852,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"5,345.40 ",INR,5345.4,INR,0,0,5345.4,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103298,,62195,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,13
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"2,48,423.04 ",INR,248423.04,INR,0,0,248423.04,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103295,,62396,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,10
1000,Tata BlueScope Steel Ltd,100231550,,AB,1106,,2019,10,29/01/2020,29/01/2020,"39,600.90 ",INR,39600.9,INR,0,0,39600.9,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231550,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231550,29/01/2020,29/01/2020,0.282858796296296,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"2,42,655.20 ",INR,242655.2,INR,0,0,242655.2,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103294,,62395,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,9
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"16,213.20 ",INR,16213.2,INR,0,0,16213.2,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103299,,62199,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,14
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"73,727.61 ",INR,73727.61,INR,0,0,73727.61,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103286,,62194,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,,2019,10,29/01/2020,29/01/2020,"11,504.25 ",INR,11504.25,INR,0,0,11504.25,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103291,,62391,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,29/01/2020,0.289224537037037,0,0,,,6
1000,Tata BlueScope Steel Ltd,100231547,,AB,1108,,2019,10,29/01/2020,29/01/2020,"(47,37,394.19)",INR,-4737394.19,INR,0,0,-4737394.19,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231547,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231547,29/01/2020,29/01/2020,0.26912037037037,0,0,,,7
1000,Tata BlueScope Steel Ltd,100231551,,AB,1106,,2019,10,29/01/2020,29/01/2020,"17,84,213.07 ",INR,1784213.07,INR,0,0,1784213.07,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231551,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231551,29/01/2020,29/01/2020,0.28443287037037,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231549,,AB,1109,,2019,10,29/01/2020,29/01/2020,"8,721.00 ",INR,8721,INR,0,0,8721,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231549,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100231549,29/01/2020,29/01/2020,0.27931712962963,0,0,,,3
1000,Tata BlueScope Steel Ltd,100242355,,AB,1108,,2019,10,31/01/2020,31/01/2020,"(2,30,723.40)",INR,-230723.4,INR,0,0,-230723.4,0,0,312948,"Tata Steel Limited, �Wire Division",,,,100242355,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100242355,31/01/2020,02/02/2020,0.584733796296296,0,0,,,1
1000,Tata BlueScope Steel Ltd,100242271,,AB,1109,,2019,10,31/01/2020,31/01/2020,"(4,23,929.84)",INR,-423929.84,INR,0,0,-423929.84,0,0,310187,M/s Tata Steel Ltd,,,,100242271,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100242271,31/01/2020,02/02/2020,0.425092592592593,0,0,,,2
1000,Tata BlueScope Steel Ltd,100242954,,AB,1101,,2019,10,31/01/2020,31/01/2020,"19,306.46 ",INR,19306.46,INR,0,0,19306.46,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100242954,,,,310300,Customer - Advance against Sale,111105,Customer - Retention,,111105,Customer - Retention,0,9,S,A,,100242954,31/01/2020,03/02/2020,0.486446759259259,0,0,,,3
1000,Tata BlueScope Steel Ltd,100242355,,AB,1101,,2019,10,31/01/2020,31/01/2020,"2,30,723.40 ",INR,230723.4,INR,0,0,230723.4,0,0,312948,"Tata Steel Limited, �Wire Division",,,,100242355,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100242355,31/01/2020,02/02/2020,0.584733796296296,0,0,,,2
1000,Tata BlueScope Steel Ltd,100242296,,AB,1101,,2019,10,31/01/2020,31/01/2020,"2,40,420.80 ",INR,240420.8,INR,0,0,240420.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100242296,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100242296,31/01/2020,02/02/2020,0.435740740740741,0,0,,,3
1000,Tata BlueScope Steel Ltd,100242296,,AB,1109,,2019,10,31/01/2020,31/01/2020,"(2,44,566.80)",INR,-244566.8,INR,0,0,-244566.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100242296,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100242296,31/01/2020,02/02/2020,0.435740740740741,0,0,,,2
1000,Tata BlueScope Steel Ltd,100242954,,AB,1106,,2019,10,31/01/2020,31/01/2020,"(19,639.46)",INR,-19639.46,INR,0,0,-19639.46,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100242954,,,,111105,Customer - Retention,111105,Customer - Retention,,111105,Customer - Retention,0,19,H,Y,,100242954,31/01/2020,03/02/2020,0.486446759259259,0,0,,,2
1000,Tata BlueScope Steel Ltd,100242271,,AB,1109,,2019,10,31/01/2020,31/01/2020,"4,23,929.84 ",INR,423929.84,INR,0,0,423929.84,0,0,310187,M/s Tata Steel Ltd,,CI1904106211,,63210,,3700804031/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,02/02/2020,0.425092592592593,0,0,,,1
1000,Tata BlueScope Steel Ltd,100242954,,AB,1106,,2019,10,31/01/2020,31/01/2020,333.00 ,INR,333,INR,333,0,333,0,0,318169,Tata Steel Limited (BPRS Substation,,TDS agst Retention SI0004100016 BP3-2265,,100242954,,,,111105,Customer - Retention,111105,Customer - Retention,,111105,Customer - Retention,0,9,S,Y,,,,03/02/2020,0.486446759259259,0,0,,,1
1000,Tata BlueScope Steel Ltd,100242296,,AB,1109,,2019,10,31/01/2020,31/01/2020,"4,146.00 ",INR,4146,INR,0,0,4146,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100049,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,02/02/2020,0.435740740740741,0,0,,,1
1000,Tata BlueScope Steel Ltd,100260160,,AB,1109,,2019,11,22/02/2020,22/02/2020,"1,09,858.00 ",INR,109858,INR,0,0,109858,0,0,305576,Tata Steel Ltd.,,CI1904106847,,63586,,4405559186/901,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,22/02/2020,0.336875,0,0,,,2
1000,Tata BlueScope Steel Ltd,100260197,,AB,1101,,2019,11,22/02/2020,22/02/2020,"6,12,508.50 ",INR,612508.5,INR,0,0,612508.5,0,0,312948,"Tata Steel Limited, �Wire Division",,,,100260197,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100260197,22/02/2020,22/02/2020,0.358125,0,0,,,3
1000,Tata BlueScope Steel Ltd,100261130,,AB,1101,,2019,11,22/02/2020,22/02/2020,"13,920.60 ",INR,13920.6,INR,13920.6,0,13920.6,0,0,318999,Tata Steel Limited,,TDS on Retention of Erection,,100261130,,,,111105,Customer - Retention,111105,Customer - Retention,,111105,Customer - Retention,0,9,S,Y,,,,22/02/2020,0.64537037037037,0,0,,,1
1000,Tata BlueScope Steel Ltd,100260160,,AB,1109,,2019,11,22/02/2020,22/02/2020,"13,20,466.02 ",INR,1320466.02,INR,0,0,1320466.02,0,0,305576,Tata Steel Ltd.,,CI1904106717,,63628,,4405583483/901,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,22/02/2020,0.336875,0,0,,,1
1000,Tata BlueScope Steel Ltd,100260188,,AB,1109,,2019,11,22/02/2020,22/02/2020,"42,129.20 ",INR,42129.2,INR,0,0,42129.2,0,0,311155,Tata steel (Engineering Services),,CI1904105391,,62745,,4405362754/133,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,22/02/2020,0.350601851851852,0,0,,,2
